geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,country_name,un_state.x,world_4region.x,world_6region.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,un_state.y,world_4region.y,world_6region.y,net_migration
isl,2005,25492,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia,28804,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,TRUE,europe,europe_central_asia,-3312
irl,2005,589046,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia,771302,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,TRUE,europe,europe_central_asia,-182256
gbm,2005,41475,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia,8501,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,FALSE,europe,europe_central_asia,32974
lva,2005,376725,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia,271170,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,TRUE,europe,europe_central_asia,105555
ltu,2005,201209,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia,412612,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,TRUE,europe,europe_central_asia,-211403
nor,2005,361144,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,Norway,TRUE,europe,europe_central_asia,175298,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,TRUE,europe,europe_central_asia,185846
swe,2005,1125790,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia,270865,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,TRUE,europe,europe_central_asia,854925
gbr,2005,5926156,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia,4148316,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,TRUE,europe,europe_central_asia,1777840
alb,2005,64739,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia,966234,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,TRUE,europe,europe_central_asia,-901495
and,2005,50298,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia,5778,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,TRUE,europe,europe_central_asia,44520
bih,2005,47272,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia,1496969,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,TRUE,europe,europe_central_asia,-1449697
hrv,2005,579273,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia,840203,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,TRUE,europe,europe_central_asia,-260930
gib,2005,9211,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia,9667,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,FALSE,europe,europe_central_asia,-456
grc,2005,1190707,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia,868029,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,TRUE,europe,europe_central_asia,322678
hos,2005,798,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia,113,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,TRUE,europe,europe_central_asia,685
ita,2005,3954790,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia,2699529,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,TRUE,europe,europe_central_asia,1255261
mlt,2005,24560,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,Malta,TRUE,europe,europe_central_asia,100337,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,TRUE,europe,europe_central_asia,-75777
mkd,2005,127667,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,North Macedonia,TRUE,europe,europe_central_asia,459289,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,TRUE,europe,europe_central_asia,-331622
prt,2005,771184,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,Portugal,TRUE,europe,europe_central_asia,1744741,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,TRUE,europe,europe_central_asia,-973557
smr,2005,4218,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,San Marino,TRUE,europe,europe_central_asia,2910,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,TRUE,europe,europe_central_asia,1308
srb,2005,854848,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,Serbia,TRUE,europe,europe_central_asia,929729,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,TRUE,europe,europe_central_asia,-74881
svn,2005,217218,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia,119620,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,TRUE,europe,europe_central_asia,97598
esp,2005,4107226,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia,1113967,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,TRUE,europe,europe_central_asia,2993259
aut,2005,1136270,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia,494587,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,TRUE,europe,europe_central_asia,641683
bel,2005,1248733,oecd,high_income,TRUE,BE,BE,BEL,56,NA,coastline,50.75,4.5,christian,Belgium,TRUE,europe,europe_central_asia,439693,oecd,high_income,TRUE,BE,BE,BEL,56,NA,coastline,50.75,4.5,christian,TRUE,europe,europe_central_asia,809040
fra,2005,6737600,oecd,high_income,TRUE,FR,FR,FRA,250,NA,coastline,46,2,christian,France,TRUE,europe,europe_central_asia,1725773,oecd,high_income,TRUE,FR,FR,FRA,250,NA,coastline,46,2,christian,TRUE,europe,europe_central_asia,5011827
deu,2005,9402447,oecd,high_income,TRUE,DE,DE,DEU,276,NA,coastline,51.5,10.5,christian,Germany,TRUE,europe,europe_central_asia,3446260,oecd,high_income,TRUE,DE,DE,DEU,276,NA,coastline,51.5,10.5,christian,TRUE,europe,europe_central_asia,5956187
lie,2005,18898,others,high_income,TRUE,LI,LI,LIE,438,NA,landlocked,47.16667,9.53333,christian,Liechtenstein,TRUE,europe,europe_central_asia,2939,others,high_income,TRUE,LI,LI,LIE,438,NA,landlocked,47.16667,9.53333,christian,TRUE,europe,europe_central_asia,15959
lux,2005,150618,oecd,high_income,TRUE,LU,LU,LUX,442,NA,landlocked,49.61167,6.13,christian,Luxembourg,TRUE,europe,europe_central_asia,52903,oecd,high_income,TRUE,LU,LU,LUX,442,NA,landlocked,49.61167,6.13,christian,TRUE,europe,europe_central_asia,97715
mco,2005,21312,others,high_income,TRUE,MC,MC,MCO,492,NA,coastline,43.73333,7.41667,christian,Monaco,TRUE,europe,europe_central_asia,19114,others,high_income,TRUE,MC,MC,MCO,492,NA,coastline,43.73333,7.41667,christian,TRUE,europe,europe_central_asia,2198
nld,2005,1736127,oecd,high_income,TRUE,NL,NL,NLD,528,NA,coastline,52.25,5.75,christian,Netherlands,TRUE,europe,europe_central_asia,799588,oecd,high_income,TRUE,NL,NL,NLD,528,NA,coastline,52.25,5.75,christian,TRUE,europe,europe_central_asia,936539
che,2005,1805437,oecd,high_income,TRUE,CH,CH,CHE,756,NA,landlocked,47.00016,8.01427,christian,Switzerland,TRUE,europe,europe_central_asia,504258,oecd,high_income,TRUE,CH,CH,CHE,756,NA,landlocked,47.00016,8.01427,christian,TRUE,europe,europe_central_asia,1301179
bmu,2005,18276,others,high_income,TRUE,BM,BM,BMU,60,NA,coastline,32.2949,-64.78303,christian,Bermuda,FALSE,americas,america,14921,others,high_income,TRUE,BM,BM,BMU,60,NA,coastline,32.2949,-64.78303,christian,FALSE,americas,america,3355
can,2005,6078985,oecd,high_income,TRUE,CA,CA,CAN,124,NA,coastline,60.10867,-113.64258,christian,Canada,TRUE,americas,america,1190001,oecd,high_income,TRUE,CA,CA,CAN,124,NA,coastline,60.10867,-113.64258,christian,TRUE,americas,america,4888984
grl,2005,6556,others,high_income,TRUE,GL,GL,GRL,304,NA,coastline,72,-40,christian,Greenland,FALSE,europe,europe_central_asia,14735,others,high_income,TRUE,GL,GL,GRL,304,NA,coastline,72,-40,christian,FALSE,europe,europe_central_asia,-8179
spm,2005,1147,others,NA,TRUE,PM,PM,SPM,666,NA,coastline,46.83333,-56.33333,christian,St.-Pierre-et-Miquelon,FALSE,americas,america,429,others,NA,TRUE,PM,PM,SPM,666,NA,coastline,46.83333,-56.33333,christian,FALSE,americas,america,718
usa,2005,39258293,oecd,high_income,TRUE,US,US,USA,840,NA,coastline,39.76,-98.5,christian,United States,TRUE,americas,america,2291218,oecd,high_income,TRUE,US,US,USA,840,NA,coastline,39.76,-98.5,christian,TRUE,americas,america,36967075
bdi,2010,235259,g77,low_income,TRUE,BI,BI,BDI,108,NA,landlocked,-3.5,30,christian,Burundi,TRUE,africa,sub_saharan_africa,284587,g77,low_income,TRUE,BI,BI,BDI,108,NA,landlocked,-3.5,30,christian,TRUE,africa,sub_saharan_africa,-49328
com,2010,12618,g77,low_income,TRUE,KM,KM,COM,174,NA,coastline,-12.23333,44.44553,muslim,Comoros,TRUE,africa,sub_saharan_africa,109067,g77,low_income,TRUE,KM,KM,COM,174,NA,coastline,-12.23333,44.44553,muslim,TRUE,africa,sub_saharan_africa,-96449
dji,2010,101575,g77,lower_middle_income,TRUE,DJ,DJ,DJI,262,NA,coastline,11.58901,43.14503,muslim,Djibouti,TRUE,africa,middle_east_north_africa,13832,g77,lower_middle_income,TRUE,DJ,DJ,DJI,262,NA,coastline,11.58901,43.14503,muslim,TRUE,africa,middle_east_north_africa,87743
eri,2010,15676,g77,low_income,TRUE,ER,ER,ERI,232,NA,coastline,15,39,muslim,Eritrea,TRUE,africa,sub_saharan_africa,320659,g77,low_income,TRUE,ER,ER,ERI,232,NA,coastline,15,39,muslim,TRUE,africa,sub_saharan_africa,-304983
eth,2010,568748,g77,low_income,TRUE,ET,ET,ETH,231,NA,coastline,9,39.5,christian,Ethiopia,TRUE,africa,sub_saharan_africa,664819,g77,low_income,TRUE,ET,ET,ETH,231,NA,coastline,9,39.5,christian,TRUE,africa,sub_saharan_africa,-96071
ken,2010,954925,g77,low_income,TRUE,KE,KE,KEN,404,NA,coastline,1,38,christian,Kenya,TRUE,africa,sub_saharan_africa,438479,g77,low_income,TRUE,KE,KE,KEN,404,NA,coastline,1,38,christian,TRUE,africa,sub_saharan_africa,516446
mdg,2010,28905,g77,low_income,TRUE,MG,MG,MDG,450,NA,coastline,-20,47,NA,Madagascar,TRUE,africa,sub_saharan_africa,160871,g77,low_income,TRUE,MG,MG,MDG,450,NA,coastline,-20,47,NA,TRUE,africa,sub_saharan_africa,-131966
mwi,2010,217722,g77,low_income,TRUE,MW,MW,MWI,454,NA,landlocked,-13.5,34,christian,Malawi,TRUE,africa,sub_saharan_africa,255164,g77,low_income,TRUE,MW,MW,MWI,454,NA,landlocked,-13.5,34,christian,TRUE,africa,sub_saharan_africa,-37442
mus,2010,24836,g77,upper_middle_income,TRUE,MU,MU,MUS,480,NA,coastline,-20.3,57.58333,NA,Mauritius,TRUE,africa,sub_saharan_africa,148643,g77,upper_middle_income,TRUE,MU,MU,MUS,480,NA,coastline,-20.3,57.58333,NA,TRUE,africa,sub_saharan_africa,-123807
myt,2010,72757,others,NA,TRUE,YT,YT,MYT,175,NA,coastline,-12.83333,45.16667,muslim,Mayotte,FALSE,africa,sub_saharan_africa,6327,others,NA,TRUE,YT,YT,MYT,175,NA,coastline,-12.83333,45.16667,muslim,FALSE,africa,sub_saharan_africa,66430
moz,2010,306471,g77,low_income,TRUE,MZ,MZ,MOZ,508,NA,coastline,-18.25,35,christian,Mozambique,TRUE,africa,sub_saharan_africa,798225,g77,low_income,TRUE,MZ,MZ,MOZ,508,NA,coastline,-18.25,35,christian,TRUE,africa,sub_saharan_africa,-491754
reu,2010,123029,others,NA,TRUE,RE,RE,REU,638,NA,coastline,-20.88231,55.4504,christian,Reunion,FALSE,africa,sub_saharan_africa,2773,others,NA,TRUE,RE,RE,REU,638,NA,coastline,-20.88231,55.4504,christian,FALSE,africa,sub_saharan_africa,120256
rwa,2010,426901,g77,low_income,TRUE,RW,RW,RWA,646,NA,landlocked,-2,30,christian,Rwanda,TRUE,africa,sub_saharan_africa,331087,g77,low_income,TRUE,RW,RW,RWA,646,NA,landlocked,-2,30,christian,TRUE,africa,sub_saharan_africa,95814
syc,2010,11420,g77,upper_middle_income,TRUE,SC,SC,SYC,690,NA,coastline,-4.58333,55.66667,christian,Seychelles,TRUE,africa,sub_saharan_africa,25978,g77,upper_middle_income,TRUE,SC,SC,SYC,690,NA,coastline,-4.58333,55.66667,christian,TRUE,africa,sub_saharan_africa,-14558
som,2010,48106,g77,low_income,TRUE,SO,SO,SOM,706,NA,coastline,6,48,muslim,Somalia,TRUE,africa,sub_saharan_africa,1589706,g77,low_income,TRUE,SO,SO,SOM,706,NA,coastline,6,48,muslim,TRUE,africa,sub_saharan_africa,-1541600
ssd,2010,257905,NA,low_income,TRUE,SS,SS,SSD,728,NA,landlocked,7.5,30,NA,South Sudan,TRUE,africa,sub_saharan_africa,403896,NA,low_income,TRUE,SS,SS,SSD,728,NA,landlocked,7.5,30,NA,TRUE,africa,sub_saharan_africa,-145991
uga,2010,492930,g77,low_income,TRUE,UG,UG,UGA,800,NA,landlocked,1.25,32.5,christian,Uganda,TRUE,africa,sub_saharan_africa,700398,g77,low_income,TRUE,UG,UG,UGA,800,NA,landlocked,1.25,32.5,christian,TRUE,africa,sub_saharan_africa,-207468
tza,2010,309847,g77,low_income,TRUE,TZ,TZ,TZA,834,NA,coastline,-6,35,christian,Tanzania,TRUE,africa,sub_saharan_africa,263122,g77,low_income,TRUE,TZ,TZ,TZA,834,NA,coastline,-6,35,christian,TRUE,africa,sub_saharan_africa,46725
zmb,2010,149962,g77,lower_middle_income,TRUE,ZM,ZM,ZMB,894,NA,landlocked,-14.33333,28.5,christian,Zambia,TRUE,africa,sub_saharan_africa,208307,g77,lower_middle_income,TRUE,ZM,ZM,ZMB,894,NA,landlocked,-14.33333,28.5,christian,TRUE,africa,sub_saharan_africa,-58345
zwe,2010,398307,g77,low_income,TRUE,ZW,ZW,ZWE,716,NA,landlocked,-19,29.75,christian,Zimbabwe,TRUE,africa,sub_saharan_africa,715395,g77,low_income,TRUE,ZW,ZW,ZWE,716,NA,landlocked,-19,29.75,christian,TRUE,africa,sub_saharan_africa,-317088
ago,2010,332126,g77,upper_middle_income,TRUE,AO,AO,AGO,24,NA,coastline,-12.5,18.5,christian,Angola,TRUE,africa,sub_saharan_africa,660056,g77,upper_middle_income,TRUE,AO,AO,AGO,24,NA,coastline,-12.5,18.5,christian,TRUE,africa,sub_saharan_africa,-327930
cmr,2010,291474,g77,lower_middle_income,TRUE,CM,CM,CMR,120,NA,coastline,6,12.5,christian,Cameroon,TRUE,africa,sub_saharan_africa,279448,g77,lower_middle_income,TRUE,CM,CM,CMR,120,NA,coastline,6,12.5,christian,TRUE,africa,sub_saharan_africa,12026
caf,2010,93466,g77,low_income,TRUE,CF,CF,CAF,140,NA,landlocked,7,21,NA,Central African Republic,TRUE,africa,sub_saharan_africa,245925,g77,low_income,TRUE,CF,CF,CAF,140,NA,landlocked,7,21,NA,TRUE,africa,sub_saharan_africa,-152459
tcd,2010,416924,g77,low_income,TRUE,TD,TD,TCD,148,NA,landlocked,15,19,muslim,Chad,TRUE,africa,sub_saharan_africa,202288,g77,low_income,TRUE,TD,TD,TCD,148,NA,landlocked,15,19,muslim,TRUE,africa,sub_saharan_africa,214636
cog,2010,425173,g77,lower_middle_income,TRUE,CG,CG,COG,178,NA,coastline,-1,15.5,christian,"Congo, Rep.",TRUE,africa,sub_saharan_africa,181070,g77,lower_middle_income,TRUE,CG,CG,COG,178,NA,coastline,-1,15.5,christian,TRUE,africa,sub_saharan_africa,244103
cod,2010,588950,g77,low_income,TRUE,CD,CD,COD,180,NA,landlocked,-2.5,23.5,christian,"Congo, Dem. Rep.",TRUE,africa,sub_saharan_africa,1282572,g77,low_income,TRUE,CD,CD,COD,180,NA,landlocked,-2.5,23.5,christian,TRUE,africa,sub_saharan_africa,-693622
gnq,2010,8658,g77,high_income,TRUE,GQ,GQ,GNQ,226,NA,coastline,1.7,10.5,christian,Equatorial Guinea,TRUE,africa,sub_saharan_africa,84400,g77,high_income,TRUE,GQ,GQ,GNQ,226,NA,coastline,1.7,10.5,christian,TRUE,africa,sub_saharan_africa,-75742
gab,2010,270829,g77,upper_middle_income,TRUE,GA,GA,GAB,266,NA,coastline,-1,11.75,christian,Gabon,TRUE,africa,sub_saharan_africa,37068,g77,upper_middle_income,TRUE,GA,GA,GAB,266,NA,coastline,-1,11.75,christian,TRUE,africa,sub_saharan_africa,233761
stp,2010,2700,g77,lower_middle_income,TRUE,ST,ST,STP,678,NA,coastline,1,7,christian,Sao Tome and Principe,TRUE,africa,sub_saharan_africa,30887,g77,lower_middle_income,TRUE,ST,ST,STP,678,NA,coastline,1,7,christian,TRUE,africa,sub_saharan_africa,-28187
bwa,2010,94614,g77,upper_middle_income,TRUE,BW,BW,BWA,72,NA,landlocked,-22,24,christian,Botswana,TRUE,africa,sub_saharan_africa,46832,g77,upper_middle_income,TRUE,BW,BW,BWA,72,NA,landlocked,-22,24,christian,TRUE,africa,sub_saharan_africa,47782
swz,2010,32637,g77,lower_middle_income,TRUE,SZ,SZ,SWZ,748,NA,landlocked,-26.5,31.5,christian,Swaziland,TRUE,africa,sub_saharan_africa,69003,g77,lower_middle_income,TRUE,SZ,SZ,SWZ,748,NA,landlocked,-26.5,31.5,christian,TRUE,africa,sub_saharan_africa,-36366
lso,2010,6414,g77,lower_middle_income,TRUE,LS,LS,LSO,426,NA,landlocked,-29.5,28.25,christian,Lesotho,TRUE,africa,sub_saharan_africa,243150,g77,lower_middle_income,TRUE,LS,LS,LSO,426,NA,landlocked,-29.5,28.25,christian,TRUE,africa,sub_saharan_africa,-236736
nam,2010,103826,g77,upper_middle_income,TRUE,NA,NA,NAM,516,NA,coastline,-22,17,christian,Namibia,TRUE,africa,sub_saharan_africa,99630,g77,upper_middle_income,TRUE,NA,NA,NAM,516,NA,coastline,-22,17,christian,TRUE,africa,sub_saharan_africa,4196
zaf,2010,2114801,g77,upper_middle_income,TRUE,ZA,ZA,ZAF,710,NA,coastline,-29,24,christian,South Africa,TRUE,africa,sub_saharan_africa,745100,g77,upper_middle_income,TRUE,ZA,ZA,ZAF,710,NA,coastline,-29,24,christian,TRUE,africa,sub_saharan_africa,1369701
ben,2010,309124,g77,low_income,TRUE,BJ,BJ,BEN,204,NA,coastline,9.5,2.25,NA,Benin,TRUE,africa,sub_saharan_africa,540832,g77,low_income,TRUE,BJ,BJ,BEN,204,NA,coastline,9.5,2.25,NA,TRUE,africa,sub_saharan_africa,-231708
bfa,2010,674438,g77,low_income,TRUE,BF,BF,BFA,854,NA,landlocked,12.5,-1.66667,muslim,Burkina Faso,TRUE,africa,sub_saharan_africa,1434192,g77,low_income,TRUE,BF,BF,BFA,854,NA,landlocked,12.5,-1.66667,muslim,TRUE,africa,sub_saharan_africa,-759754
cpv,2010,14373,g77,lower_middle_income,TRUE,CV,CV,CPV,132,NA,coastline,16,-24,christian,Cape Verde,TRUE,africa,sub_saharan_africa,152877,g77,lower_middle_income,TRUE,CV,CV,CPV,132,NA,coastline,16,-24,christian,TRUE,africa,sub_saharan_africa,-138504
civ,2010,2366537,g77,lower_middle_income,TRUE,CI,CI,CIV,384,NA,coastline,8,-5.5,NA,Cote d'Ivoire,TRUE,africa,sub_saharan_africa,940012,g77,lower_middle_income,TRUE,CI,CI,CIV,384,NA,coastline,8,-5.5,NA,TRUE,africa,sub_saharan_africa,1426525
gmb,2010,185763,g77,low_income,TRUE,GM,GM,GMB,270,NA,coastline,13.5,-15.5,muslim,Gambia,TRUE,africa,sub_saharan_africa,77899,g77,low_income,TRUE,GM,GM,GMB,270,NA,coastline,13.5,-15.5,muslim,TRUE,africa,sub_saharan_africa,107864
gha,2010,337017,g77,lower_middle_income,TRUE,GH,GH,GHA,288,NA,coastline,8.1,-1.2,christian,Ghana,TRUE,africa,sub_saharan_africa,762986,g77,lower_middle_income,TRUE,GH,GH,GHA,288,NA,coastline,8.1,-1.2,christian,TRUE,africa,sub_saharan_africa,-425969
gin,2010,177998,g77,low_income,TRUE,GN,GN,GIN,324,NA,coastline,10.83333,-10.66667,muslim,Guinea,TRUE,africa,sub_saharan_africa,457146,g77,low_income,TRUE,GN,GN,GIN,324,NA,coastline,10.83333,-10.66667,muslim,TRUE,africa,sub_saharan_africa,-279148
gnb,2010,21061,g77,low_income,TRUE,GW,GW,GNB,624,NA,coastline,12,-15,NA,Guinea-Bissau,TRUE,africa,sub_saharan_africa,91921,g77,low_income,TRUE,GW,GW,GNB,624,NA,coastline,12,-15,NA,TRUE,africa,sub_saharan_africa,-70860
lbr,2010,99129,g77,low_income,TRUE,LR,LR,LBR,430,NA,coastline,6.5,-9.5,NA,Liberia,TRUE,africa,sub_saharan_africa,219256,g77,low_income,TRUE,LR,LR,LBR,430,NA,coastline,6.5,-9.5,NA,TRUE,africa,sub_saharan_africa,-120127
mli,2010,339375,g77,low_income,TRUE,ML,ML,MLI,466,NA,landlocked,18,-2,muslim,Mali,TRUE,africa,sub_saharan_africa,997135,g77,low_income,TRUE,ML,ML,MLI,466,NA,landlocked,18,-2,muslim,TRUE,africa,sub_saharan_africa,-657760
mrt,2010,84679,g77,lower_middle_income,TRUE,MR,MR,MRT,478,NA,coastline,20.25,-10.5,muslim,Mauritania,TRUE,africa,sub_saharan_africa,109431,g77,lower_middle_income,TRUE,MR,MR,MRT,478,NA,coastline,20.25,-10.5,muslim,TRUE,africa,sub_saharan_africa,-24752
ner,2010,126464,g77,low_income,TRUE,NE,NE,NER,562,NA,landlocked,18,9,muslim,Niger,TRUE,africa,sub_saharan_africa,335884,g77,low_income,TRUE,NE,NE,NER,562,NA,landlocked,18,9,muslim,TRUE,africa,sub_saharan_africa,-209420
nga,2010,988679,g77,lower_middle_income,TRUE,NG,NG,NGA,566,NA,coastline,10,8,NA,Nigeria,TRUE,africa,sub_saharan_africa,987165,g77,lower_middle_income,TRUE,NG,NG,NGA,566,NA,coastline,10,8,NA,TRUE,africa,sub_saharan_africa,1514
shn,2010,248,others,NA,TRUE,SH,SH,SHN,654,NA,coastline,-15.95,-5.7,christian,St. Helena,FALSE,africa,sub_saharan_africa,4269,others,NA,TRUE,SH,SH,SHN,654,NA,coastline,-15.95,-5.7,christian,FALSE,africa,sub_saharan_africa,-4021
sen,2010,256092,g77,lower_middle_income,TRUE,SN,SN,SEN,686,NA,coastline,14.5,-14.25,muslim,Senegal,TRUE,africa,sub_saharan_africa,559557,g77,lower_middle_income,TRUE,SN,SN,SEN,686,NA,coastline,14.5,-14.25,muslim,TRUE,africa,sub_saharan_africa,-303465
sle,2010,79055,g77,low_income,TRUE,SL,SL,SLE,694,NA,coastline,8.5,-11.5,NA,Sierra Leone,TRUE,africa,sub_saharan_africa,126868,g77,low_income,TRUE,SL,SL,SLE,694,NA,coastline,8.5,-11.5,NA,TRUE,africa,sub_saharan_africa,-47813
tgo,2010,255413,g77,low_income,TRUE,TG,TG,TGO,768,NA,coastline,8.66667,1.08333,NA,Togo,TRUE,africa,sub_saharan_africa,417150,g77,low_income,TRUE,TG,TG,TGO,768,NA,coastline,8.66667,1.08333,NA,TRUE,africa,sub_saharan_africa,-161737
