geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,name.x,un_state.x,world_4region.x,world_6region.x,country_name.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,name.y,un_state.y,world_4region.y,world_6region.y,country_name.y,net_migration
abw,2010,34327,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america,Aruba,14479,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america,Aruba,19848
bhs,2010,54736,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america,Bahamas,36004,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america,Bahamas,18732
brb,2010,32825,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america,Barbados,96348,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america,Barbados,-63523
vgb,2010,17074,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america,British Virgin Islands,4961,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america,British Virgin Islands,12113
bes,2010,11445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66
cym,2010,24057,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america,Cayman Islands,1391,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america,Cayman Islands,22666
cub,2010,6640,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america,Cuba,1313321,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america,Cuba,-1306681
nld_curacao,2010,34627,others,high_income,TRUE,CW,CW,CUW,531,NA,coastline,12.16667,-68.96667,christian,Curaçao,FALSE,americas,america,Curaçao,109367,others,high_income,TRUE,CW,CW,CUW,531,NA,coastline,12.16667,-68.96667,christian,Curaçao,FALSE,americas,america,Curaçao,-74740
dma,2010,8110,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america,Dominica,73693,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america,Dominica,-65583
dom,2010,393720,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america,Dominican Republic,1185546,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america,Dominican Republic,-791826
grd,2010,6980,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america,Grenada,64030,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america,Grenada,-57050
glp,2010,94942,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america,Guadeloupe,10821,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america,Guadeloupe,84121
hti,2010,17178,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america,Haiti,1123759,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america,Haiti,-1106581
jam,2010,23677,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america,Jamaica,989512,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america,Jamaica,-965835
mtq,2010,59575,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,Martinique,FALSE,americas,america,Martinique,14668,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,Martinique,FALSE,americas,america,Martinique,44907
msr,2010,1291,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,Montserrat,FALSE,americas,america,Montserrat,17369,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,Montserrat,FALSE,americas,america,Montserrat,-16078
pri,2010,304969,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,Puerto Rico,FALSE,americas,america,Puerto Rico,1732654,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,Puerto Rico,FALSE,americas,america,Puerto Rico,-1427685
kna,2010,7245,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,St. Kitts and Nevis,TRUE,americas,america,St. Kitts and Nevis,35838,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,St. Kitts and Nevis,TRUE,americas,america,St. Kitts and Nevis,-28593
lca,2010,9051,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,St. Lucia,TRUE,americas,america,St. Lucia,50480,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,St. Lucia,TRUE,americas,america,St. Lucia,-41429
vct,2010,4569,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,St. Vincent and the Grenadines,TRUE,americas,america,St. Vincent and the Grenadines,55545,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,St. Vincent and the Grenadines,TRUE,americas,america,St. Vincent and the Grenadines,-50976
sxm,2010,26200,NA,high_income,TRUE,SX,SX,SXM,534,NA,NA,18.04167,-63.06667,NA,Sint Maarten (Dutch part),FALSE,americas,NA,Sint Maarten (Dutch part),25352,NA,high_income,TRUE,SX,SX,SXM,534,NA,NA,18.04167,-63.06667,NA,Sint Maarten (Dutch part),FALSE,americas,NA,Sint Maarten (Dutch part),848
tto,2010,48226,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america,Trinidad and Tobago,350533,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america,Trinidad and Tobago,-302307
tca,2010,17216,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america,Turks and Caicos Islands,2280,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america,Turks and Caicos Islands,14936
vir,2010,56684,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america,Virgin Islands (U.S.),3713,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america,Virgin Islands (U.S.),52971
blz,2010,46360,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america,Belize,57331,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america,Belize,-10971
cri,2010,405404,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america,Costa Rica,133027,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america,Costa Rica,272377
slv,2010,40324,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america,El Salvador,1337458,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america,El Salvador,-1297134
gtm,2010,66384,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america,Guatemala,925252,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america,Guatemala,-858868
hnd,2010,27288,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,587886,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,-560598
mex,2010,969538,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,12414825,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,-11445287
nic,2010,37333,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,610902,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,-573569
pan,2010,157309,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,140609,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,16700
arg,2010,1805957,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,938087,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,867870
bol,2010,122846,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,780095,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,-657249
bra,2010,592568,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,1518343,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,-925775
chl,2010,375388,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,570644,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,-195256
col,2010,124271,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,2526525,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,-2402254
ecu,2010,325366,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,1152628,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,-827262
flk,2010,1436,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),1169,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),267
guf,2010,96288,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,3942,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,92346
guy,2010,13126,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,439451,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,-426325
pry,2010,160299,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,766008,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,-605709
per,2010,104706,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,1302167,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,-1197461
sur,2010,39713,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,261654,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,-221941
ury,2010,76303,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,338334,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,-262031
ven,2010,1347347,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,558491,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,788856
aus,2010,5882980,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,487844,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,5395136
nzl,2010,947443,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,662996,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,284447
fji,2010,13351,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,182913,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,-169562
ncl,2010,61158,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,4911,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,56247
png,2010,30425,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,4238,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,26187
slb,2010,2760,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,3348,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,-588
vut,2010,2991,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,7846,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,-4855
gum,2010,75416,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,2217,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,73199
kir,2010,2868,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,3556,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,-688
mhl,2010,3089,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,6483,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,-3394
fsm,2010,2806,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",19406,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",-16600
nru,2010,1183,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,2146,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,-963
mnp,2010,24168,others,high_income,TRUE,MP,MP,MNP,580,NA,coastline,15.214,145.756,christian,Northern Mariana Islands,FALSE,asia,east_asia_pacific,Northern Mariana Islands,2626,others,high_income,TRUE,MP,MP,MNP,580,NA,coastline,15.214,145.756,christian,Northern Mariana Islands,FALSE,asia,east_asia_pacific,Northern Mariana Islands,21542
plw,2010,5490,others,upper_middle_income,TRUE,PW,PW,PLW,585,NA,coastline,7.503,134.621,christian,Palau,TRUE,asia,east_asia_pacific,Palau,2621,others,upper_middle_income,TRUE,PW,PW,PLW,585,NA,coastline,7.503,134.621,christian,Palau,TRUE,asia,east_asia_pacific,Palau,2869
asm,2010,23555,others,upper_middle_income,TRUE,AS,AS,ASM,16,NA,coastline,-11.056,-171.082,christian,American Samoa,FALSE,asia,east_asia_pacific,American Samoa,2159,others,upper_middle_income,TRUE,AS,AS,ASM,16,NA,coastline,-11.056,-171.082,christian,American Samoa,FALSE,asia,east_asia_pacific,American Samoa,21396
cok,2010,3769,others,NA,TRUE,CK,CK,COK,184,NA,coastline,-21.24842,-159.78516,christian,Cook Is,FALSE,asia,east_asia_pacific,Cook Is,20559,others,NA,TRUE,CK,CK,COK,184,NA,coastline,-21.24842,-159.78516,christian,Cook Is,FALSE,asia,east_asia_pacific,Cook Is,-16790
pyf,2010,31640,others,high_income,TRUE,PF,PF,PYF,258,NA,coastline,-15,-140,christian,French Polynesia,FALSE,asia,east_asia_pacific,French Polynesia,1459,others,high_income,TRUE,PF,PF,PYF,258,NA,coastline,-15,-140,christian,French Polynesia,FALSE,asia,east_asia_pacific,French Polynesia,30181
niu,2010,589,others,NA,TRUE,NU,NU,NIU,570,NA,coastline,-19.03333,-169.86667,christian,Niue,FALSE,asia,east_asia_pacific,Niue,5358,others,NA,TRUE,NU,NU,NIU,570,NA,coastline,-19.03333,-169.86667,christian,Niue,FALSE,asia,east_asia_pacific,Niue,-4769
wsm,2010,5122,g77,lower_middle_income,TRUE,WS,WS,WSM,882,NA,coastline,-13.8,-172.13333,christian,Samoa,TRUE,asia,east_asia_pacific,Samoa,104817,g77,lower_middle_income,TRUE,WS,WS,WSM,882,NA,coastline,-13.8,-172.13333,christian,Samoa,TRUE,asia,east_asia_pacific,Samoa,-99695
tkl,2010,429,others,NA,TRUE,TK,TK,TKL,772,NA,coastline,-9.167,-171.83,christian,Tokelau,FALSE,asia,east_asia_pacific,Tokelau,2168,others,NA,TRUE,TK,TK,TKL,772,NA,coastline,-9.167,-171.83,christian,Tokelau,FALSE,asia,east_asia_pacific,Tokelau,-1739
ton,2010,4604,g77,upper_middle_income,TRUE,TO,TO,TON,776,NA,coastline,-20,-175,christian,Tonga,TRUE,asia,east_asia_pacific,Tonga,52049,g77,upper_middle_income,TRUE,TO,TO,TON,776,NA,coastline,-20,-175,christian,Tonga,TRUE,asia,east_asia_pacific,Tonga,-47445
tuv,2010,220,others,upper_middle_income,TRUE,TV,TV,TUV,798,NA,coastline,-8.51719,179.14478,christian,Tuvalu,TRUE,asia,east_asia_pacific,Tuvalu,3011,others,upper_middle_income,TRUE,TV,TV,TUV,798,NA,coastline,-8.51719,179.14478,christian,Tuvalu,TRUE,asia,east_asia_pacific,Tuvalu,-2791
wlf,2010,1624,others,NA,TRUE,WF,WF,WLF,876,NA,coastline,-13.3,-176.2,christian,Wallis et Futuna,FALSE,asia,east_asia_pacific,Wallis et Futuna,7462,others,NA,TRUE,WF,WF,WLF,876,NA,coastline,-13.3,-176.2,christian,Wallis et Futuna,FALSE,asia,east_asia_pacific,Wallis et Futuna,-5838
blr,2010,1090378,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,1465141,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,-374763
bgr,2010,76287,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,1106684,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,-1030397
cze,2010,398493,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,782250,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,-383757
hun,2010,436616,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,513838,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,-77222
pol,2010,642417,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,3731041,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,-3088624
mda,2010,129488,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,827763,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,-698275
rou,2010,177211,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,3370044,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,-3192833
rus,2010,11194710,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,10130259,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,1064451
svk,2010,146319,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,261356,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,-115037
ukr,2010,4818767,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,5433315,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,-614548
chanisl,2010,77581,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,15698,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,61883
dnk,2010,500772,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,234437,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,266335
est,2010,217890,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,160489,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,57401
fro,2010,5096,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,12736,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,-7640
