iso3,country_name,year,inmigrants,emigrants,net_migration,region4,region6,income_groups,g77_ocde,un_state,landlocked,latitude,longitude,religion
NCL,New Caledonia,2000,49651,4945,44706,asia,east_asia_pacific,high_income,others,FALSE,coastline,-21.5,165.5,christian
NCL,New Caledonia,2005,55405,5225,50180,asia,east_asia_pacific,high_income,others,FALSE,coastline,-21.5,165.5,christian
NCL,New Caledonia,2010,61158,4911,56247,asia,east_asia_pacific,high_income,others,FALSE,coastline,-21.5,165.5,christian
NCL,New Caledonia,2015,68881,4797,64084,asia,east_asia_pacific,high_income,others,FALSE,coastline,-21.5,165.5,christian
NCL,New Caledonia,2019,72537,5098,67439,asia,east_asia_pacific,high_income,others,FALSE,coastline,-21.5,165.5,christian
NER,Niger,1990,115464,149779,-34315,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,1995,145999,177073,-31074,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,2000,122260,205246,-82986,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,2005,124461,302041,-177580,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,2010,126464,335884,-209420,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,2015,252998,384235,-131237,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NER,Niger,2019,294161,401653,-107492,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,18,9,muslim
NGA,Nigeria,1990,456621,446806,9815,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,1995,462999,524591,-61592,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,2000,487882,610200,-122318,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,2005,969294,810687,158607,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,2010,988679,987165,1514,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,2015,1199115,1256114,-56999,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NGA,Nigeria,2019,1256408,1438331,-181923,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,10,8,NA
NIC,Nicaragua,1990,41421,442126,-400705,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,1995,26619,438387,-411768,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,2000,30389,502243,-471854,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,2005,34918,436780,-401862,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,2010,37333,610902,-573569,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,2015,40262,647919,-607657,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIC,Nicaragua,2019,42172,682865,-640693,americas,america,lower_middle_income,g77,TRUE,coastline,13,-85,christian
NIU,Niue,1990,461,5860,-5399,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,1995,480,5574,-5094,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,2000,498,5754,-5256,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,2005,522,5298,-4776,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,2010,589,5358,-4769,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,2015,588,5369,-4781,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NIU,Niue,2019,588,5593,-5005,asia,east_asia_pacific,NA,others,FALSE,coastline,-19.03333,-169.86667,christian
NLD,Netherlands,1990,1182263,723638,458625,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,1995,1346164,734149,612015,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,2000,1556337,755052,801285,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,2005,1736127,799588,936539,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,2010,1832510,866675,965835,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,2015,1996318,897767,1098551,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NLD,Netherlands,2019,2282791,980753,1302038,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52.25,5.75,christian
NOR,Norway,1990,192587,138536,54051,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,1995,233302,151368,81934,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,2000,292440,164243,128197,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,2005,361144,175298,185846,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,2010,526799,181698,345101,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,2015,746375,190472,555903,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NOR,Norway,2019,867765,202336,665429,europe,europe_central_asia,high_income,oecd,TRUE,coastline,62,10,christian
NPL,Nepal,1990,429974,748060,-318086,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,1995,690225,856036,-165811,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,2000,717900,977405,-259505,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,2005,679457,1138625,-459168,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,2010,578657,1434586,-855929,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,2015,509471,2013843,-1504372,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NPL,Nepal,2019,490802,2285364,-1794562,asia,south_asia,low_income,g77,TRUE,landlocked,28,84,eastern_religions
NRU,Nauru,1990,2815,1419,1396,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,1995,2605,1514,1091,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,2000,2394,1600,794,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,2005,2253,1880,373,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,2010,1183,2146,-963,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,2015,1890,2275,-385,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NRU,Nauru,2019,2114,2421,-307,asia,east_asia_pacific,NA,others,TRUE,coastline,-0.517,166.933,christian
NZL,New Zealand,1990,518047,388173,129874,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,1995,588617,417098,171519,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,2000,678813,490020,188793,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,2005,839952,556056,283896,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,2010,947443,662996,284447,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,2015,1039736,736037,303699,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
NZL,New Zealand,2019,1068739,777303,291436,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,-42,174,christian
OMN,Oman,1990,304000,12535,291465,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,1995,539643,13862,525781,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,2000,623608,15628,607980,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,2005,666160,18067,648093,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,2010,816221,20092,796129,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,2015,1856226,23039,1833187,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
OMN,Oman,2019,2286226,24939,2261287,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,21,57,muslim
PAK,Pakistan,1990,6208204,3343328,2864876,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,1995,3669308,3345394,323914,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,2000,4181912,3401303,780609,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,2005,3171132,3902648,-731516,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,2010,3941586,4992279,-1050693,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,2015,3506520,5910360,-2403840,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAK,Pakistan,2019,3257978,6303286,-3045308,asia,south_asia,lower_middle_income,g77,TRUE,coastline,30,70,muslim
PAN,Panama,1990,62744,134743,-71999,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,1995,70848,133405,-62557,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,2000,83410,137430,-54020,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,2005,117563,132266,-14703,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,2010,157309,140609,16700,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,2015,184710,150417,34293,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PAN,Panama,2019,185072,161107,23965,americas,america,upper_middle_income,g77,TRUE,coastline,8.9936,-79.51973,christian
PER,Peru,1990,56688,314854,-258166,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,1995,56732,509283,-452551,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,2000,66300,699598,-633298,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,2005,77877,973644,-895767,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,2010,104706,1302167,-1197461,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,2015,154774,1387590,-1232816,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PER,Peru,2019,782169,1512920,-730751,americas,america,upper_middle_income,g77,TRUE,coastline,-10,-75.25,christian
PHL,Philippines,1990,154071,2033684,-1879613,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,1995,207345,2508005,-2300660,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,2000,318095,3092284,-2774189,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,2005,257468,3712857,-3455389,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,2010,208599,4719359,-4510760,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,2015,211862,4947011,-4735149,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PHL,Philippines,2019,218530,5377337,-5158807,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,13,122,christian
PLW,Palau,1990,2801,2958,-157,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,1995,4749,2845,1904,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,2000,6310,4000,2310,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,2005,6043,3786,2257,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,2010,5490,2621,2869,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,2015,4937,2561,2376,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PLW,Palau,2019,5066,2650,2416,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,7.503,134.621,christian
PNG,Papua New Guinea,1990,33710,3111,30599,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,1995,33526,4063,29463,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,2000,26304,4556,21748,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,2005,30106,4502,25604,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,2010,30425,4238,26187,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,2015,30940,205125,-174185,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
PNG,Papua New Guinea,2019,31212,219126,-187914,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-6,147,christian
POL,Poland,1990,1127771,1510415,-382644,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,1995,964725,1776628,-811903,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,2000,825251,2048371,-1223120,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,2005,722509,2887741,-2165232,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,2010,642417,3731041,-3088624,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,2015,619403,4004328,-3384925,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
POL,Poland,2019,655985,4446985,-3791000,europe,europe_central_asia,high_income,oecd,TRUE,coastline,52,20,christian
PRI,Puerto Rico,1990,321909,1200821,-878912,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,1995,338067,1406262,-1068195,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,2000,355038,1600752,-1245714,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,2005,352144,1640856,-1288712,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,2010,304969,1732654,-1427685,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,2015,280494,1861524,-1581030,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRI,Puerto Rico,2019,266828,2007347,-1740519,americas,america,high_income,others,FALSE,coastline,18.46633,-66.10572,christian
PRK,North Korea,1990,34103,39784,-5681,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,1995,35143,54029,-18886,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,2000,36183,72414,-36231,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,2005,40097,86930,-46833,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,2010,44010,96575,-52565,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,2015,48458,107524,-59066,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRK,North Korea,2019,49393,113118,-63725,asia,east_asia_pacific,low_income,g77,TRUE,coastline,40,127,NA
PRT,Portugal,1990,435782,1873457,-1437675,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,1995,532822,1922320,-1389498,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,2000,651472,1995386,-1343914,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,2005,771184,1744741,-973557,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,2010,762825,1950392,-1187567,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,2015,864814,2461470,-1596656,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRT,Portugal,2019,888162,2631559,-1743397,europe,europe_central_asia,high_income,oecd,TRUE,coastline,39.6945,-8.13057,christian
PRY,Paraguay,1990,195884,297979,-102095,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,1995,186570,336064,-149494,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,2000,176608,374876,-198268,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,2005,168243,545839,-377596,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,2010,160299,766008,-605709,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,2015,156462,842425,-685963,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PRY,Paraguay,2019,160519,871638,-711119,americas,america,lower_middle_income,g77,TRUE,landlocked,-23.33333,-58,christian
PSE,Palestine,1990,288332,1813063,-1524731,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,1995,281767,2275128,-1993361,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,2000,275202,2768020,-2492818,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,2005,266617,3049106,-2782489,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,2010,258032,3343320,-3085288,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,2015,255507,3700596,-3445089,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PSE,Palestine,2019,253735,3890650,-3636915,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,31.92157,35.20329,muslim
PYF,French Polynesia,1990,25830,3149,22681,asia,east_asia_pacific,high_income,others,FALSE,coastline,-15,-140,christian
